comp_id,bioactivity,data_split,smiles,comp_id_FAIL
AMPIROXICAM,0,test,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,comp1381
SULFANILAMIDE,0,test,Nc1ccc(S(N)(=O)=O)cc1,comp1382
LIDOCAINE HYDROCHLORIDE,0,validation,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,comp1383
HALAZONE,0,train,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,comp1384
CORTISONE,0,train,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,comp1385
TILORONE,0,train,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,comp1386
3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER,0,train,C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(O)C(C)(C)C(CC(=O)OC)C12C,comp1387
RESORCINOL MONOACETATE,0,test,CC(=O)Oc1cccc(O)c1,comp1388
HARMANE,0,test,Cc1nccc2c1[nH]c1ccccc12,comp1389
SULFANILATE ZINC,0,train,Nc1ccc(S(=O)(=O)[O-])cc1.Nc1ccc(S(=O)(=O)[O-])cc1.[Zn+2],comp1390
HYCANTHONE,0,train,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,comp1391
BENZTHIAZIDE,0,train,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,comp1392
EPIGALLOCATECHIN,0,train,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,comp1393
BRIMONIDINE,0,train,Brc1c(NC2=NCCN2)ccc2nccnc12,comp1394
BENZYL ALCOHOL,0,train,OCc1ccccc1,comp1395
4-ANISALDEHYDE,0,train,COc1ccc(C=O)cc1,comp1396
FLURBIPROFEN,0,train,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,comp1397
LEVODOPA,0,train,NC(Cc1ccc(O)c(O)c1)C(=O)O,comp1398
METHYL CHOLATE,0,train,COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,comp1399
BENZBROMARONE,0,train,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,comp1400
MIANSERIN HYDROCHLORIDE,0,test,CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,comp1401
AMPYZINE SULFATE,0,train,CN(C)c1cnccn1.O=S(=O)(O)O,comp1402
OLEANOLIC ACID,0,train,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,comp1403
SECURININE,0,train,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,comp1404
ASPIRIN,0,train,CC(=O)Oc1ccccc1C(=O)O,comp1405
CARSALAM,0,train,O=c1[nH]c(=O)c2ccccc2o1,comp1406
COLCHICEINE,0,train,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,comp1407
SULFACHLORPYRIDAZINE,0,train,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,comp1408
PERUVOSIDE,0,train,COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,comp1409
FENBUFEN,0,validation,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,comp1410
GENISTEIN,0,train,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,comp1411
KAEMPFEROL,0,train,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,comp1412
MEPHENTERMINE SULFATE,0,train,CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,comp1413
METHYLATROPINE NITRATE,0,train,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-],comp1414
ISOPEONOL,0,train,COc1cc(O)ccc1C(C)=O,comp1415
MIGLITOL,0,train,OCCN1CC(O)C(O)C(O)C1CO,comp1416
AMYLENE HYDRATE,0,train,CCC(C)(C)O,comp1417
HYDROXYTOLUIC ACID,0,test,Cc1cccc(C(=O)O)c1O,comp1418
BETAMIPRON,0,train,O=C(O)CCNC(=O)c1ccccc1,comp1419
LINACLOTIDE (1 mg/ml),0,train,CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,comp1420
ROCURONIUM BROMIDE,0,train,C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1.[Br-],comp1421
OCTOCRYLENE,0,train,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,comp1422
DOXEPIN HYDROCHLORIDE,0,train,CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,comp1423
GENTIAN VIOLET,0,train,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],comp1424
TENOXICAM,0,validation,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,comp1425
PROPANTHELINE BROMIDE,0,train,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],comp1426
ARCAINE SULFATE,0,validation,N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,comp1427
CARBOPLATIN,0,train,N.N.O=C1O[Pt]OC(=O)C12CCC2,comp1428
SUCRALOSE,0,train,OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,comp1429
FENOPROFEN,0,train,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,comp1430
VANITIOLIDE,0,train,COc1cc(C(=S)N2CCOCC2)ccc1O,comp1431
BACLOFEN HYDROCHLORIDE (+/-),0,train,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,comp1432
RAMIPRIL,0,train,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,comp1433
DELAPRIL HYDROCHLORIDE,0,test,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1.Cl,comp1434
XANTHONE,0,test,O=c1c2ccccc2oc2ccccc12,comp1435
AVOCATIN A,0,train,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O.C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,comp1436
BUMETANIDE,0,test,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,comp1437
SULFADOXINE,0,train,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,comp1438
FlUMAZENIL,0,train,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,comp1439
TILETAMINE HYDROCHLORIDE,0,train,CCNC1(c2cccs2)CCCCC1=O.Cl,comp1440
VECURONIUM BROMIDE,0,train,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1.[Br-],comp1441
HYDROCHLOROTHIAZIDE,0,test,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,comp1442
PHENTOLAMINE HYDROCHLORIDE,0,test,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,comp1443
PILOCARPINE NITRATE,0,train,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,comp1444
TETRAHYDROZOLINE HYDROCHLORIDE,0,train,Cl.c1ccc2c(c1)CCCC2C1=NCCN1,comp1445
NALTREXONE HYDROCHLORIDE,0,train,Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,comp1446
LUPEOL,0,test,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,comp1447
FOMEPIZOLE,0,train,Cc1cn[nH]c1,comp1448
BICALUTAMIDE,0,train,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,comp1449
DIAZOXIDE,0,train,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,comp1450
SHIKIMIC ACID,0,train,O=C(O)C1=CC(O)C(O)C(O)C1,comp1451
KETOTIFEN FUMARATE,0,test,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)C=CC(=O)O,comp1452
CANDESARTAN,0,train,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,comp1453
HYDROXYPROGESTERONE,0,validation,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,comp1454
HESPERETIN,0,train,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,comp1455
SOLIDAGENONE,0,train,CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,comp1456
TERCONAZOLE,0,train,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,comp1457
L-DEOXYALLIIN,0,validation,C=CCSCC(N)C(=O)O,comp1458
METFORMIN HYDROCHLORIDE,0,train,CN(C)C(=N)NC(=N)N.Cl,comp1459
THIAMYLAL SODIUM,0,train,C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+],comp1460
AMITRAZ,0,train,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,comp1461
CARBAMAZEPINE,0,train,NC(=O)N1c2ccccc2C=Cc2ccccc21,comp1462
LACTULOSE,0,train,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,comp1463
CYTISINE,0,train,O=c1cccc2n1CC1CNCC2C1,comp1464
CHLORAZANIL HYDROCHLORIDE,0,train,Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1,comp1465
LEVAMISOLE HYDROCHLORIDE,0,train,Cl.c1ccc(C2CN3CCSC3=N2)cc1,comp1466
AZATHIOPRINE,0,train,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,comp1467
4'-METHOXYFLAVONE,0,train,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,comp1468
BERBAMINE HYDROCHLORIDE,0,train,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1cccc(c1)Oc1ccc(c(O)c1)CC3N(C)CC2)N(C)CC4.Cl.Cl,comp1469
CAFFEINE HYDROBROMIDE,0,train,Br.Cn1c(=O)c2c(ncn2C)n(C)c1=O,comp1470
"2-HYDROXY-3,4-DIMETHOXYBENZOIC ACID",0,train,COc1ccc(C(=O)O)c(O)c1OC,comp1471
THEAFLAVIN,0,train,O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,comp1472
SKYRIN,0,train,Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,comp1473
CINNARAZINE,0,validation,C(=CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1,comp1474
ARTEPAULIN,0,train,CC1C(=O)OC2C1CCC1(C)CCC(=O)C(C)C21,comp1475
XYLOMETAZOLINE HYDROCHLORIDE,0,train,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1.Cl,comp1476
IRBESARTAN,0,train,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,comp1477
RETINYL ACETATE,0,train,CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,comp1478
RETRORSINE,0,validation,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,comp1479
CAPREOMYCIN SULFATE [4mM],0,train,N=C1NCCC(C2NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC(=O)C(CO)NC(=O)C(N)CNC2=O)N1.O=S(=O)(O)O,comp1480
TRIAMCINOLONE,0,train,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,comp1481
GESTODENE,0,train,C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,comp1482
AVANAFIL,0,train,COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,comp1483
PHYTOL,0,train,CC(=CCO)CCC(C)CCCC(C)CCCC(C)C,comp1484
FISSINOLIDE,0,train,COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,comp1485
ISOETHARINE MESYLATE,0,train,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,comp1486
RIMANTADINE HYDROCHLORIDE,0,train,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,comp1487
"CHOLESTAN-3beta,5alpha,6beta-TRIOL",0,train,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,comp1488
PANTOPRAZOLE,0,train,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,comp1489
OXONITINE,0,test,COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,comp1490
IRSOGLADINE MALEATE,0,validation,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)C=CC(=O)O,comp1491
PIMPINELLIN,0,validation,COc1c(OC)c2occc2c2oc(=O)ccc12,comp1492
CHLOROGENIC ACID,0,train,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,comp1493
RESVERATROL,0,train,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,comp1494
SODIUM CYCLAMATE,0,train,O=S(=O)([O-])NC1CCCCC1.[Na+],comp1495
KAWAIN,0,train,COC1=CC(=O)OC(C=Cc2ccccc2)C1,comp1496
LUPININE,0,train,OCC1CCCN2CCCCC12,comp1497
ESTRADIOL BENZOATE,0,validation,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,comp1498
CRYPTOTANSHINONE,0,train,CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,comp1499
DEFERASIROX ,0,train,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,comp1500
ANTAZOLINE,0,train,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,comp1501
SALSALATE,0,train,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,comp1502
L-PHENYLEPHRINE HYDROCHLORIDE,0,train,CNCC(O)c1cccc(O)c1.Cl,comp1503
BENAZEPRIL HYDROCHLORIDE,0,train,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O.Cl,comp1504
ARSENIC TRIOXIDE DIETHANOLAMINE SALT,0,train,NCCO.NCCO.O[AsH]O[AsH]O,comp1505
MELATONIN,0,train,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,comp1506
MEPHENESIN,0,train,Cc1ccccc1OCC(O)CO,comp1507
ACADESINE,0,validation,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,comp1508
ISOXICAM,0,train,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,comp1509
NICARDIPINE HYDROCHLORIDE,0,test,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,comp1510
ATOMOXETINE HYDROCHLORIDE,0,train,CNCCC(Oc1ccccc1C)c1ccccc1.Cl,comp1511
PECTOLINARIN,0,train,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,comp1512
CLOXACILLIN SODIUM,0,test,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],comp1513
DYPHYLLINE,0,test,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,comp1514
IODOQUINOL,0,train,Oc1c(I)cc(I)c2cccnc12,comp1515
4-METHYLESCULETIN,0,train,Cc1cc(=O)oc2cc(O)c(O)cc12,comp1516
HEPTAMINOL HYDROCHLORIDE,0,validation,CC(N)CCCC(C)(C)O.Cl,comp1517
CHLOROBUTANOL,0,train,CC(C)(O)C(Cl)(Cl)Cl,comp1518
DOXOFYLLINE,0,train,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,comp1519
KHAYASIN C,0,validation,CCC(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C,comp1520
NILVADIPINE,0,test,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,comp1521
RANOLAZINE DIHYDROCHLORIDE,0,train,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,comp1522
BEXAROTENE,0,train,Cc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,comp1523
BROMPHENIRAMINE MALEATE,0,validation,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)C=CC(=O)O,comp1524
BISOPROLOL FUMARATE,0,train,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)C=CC(=O)O,comp1525
ISONIAZID,0,train,NNC(=O)c1ccncc1,comp1526
"3,4,5-TRIMETHOXYBENZALDEHYDE",0,train,COc1cc(C=O)cc(OC)c1OC,comp1527
ADENOSINE TRIPHOSPHATE DISODIUM,0,train,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)C(O)C1O.[Na+].[Na+],comp1528
NADOLOL,0,train,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,comp1529
CELLOBIOSE (D[+]),0,test,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,comp1530
"7,2'-DIMETHOXYFLAVONE",0,train,COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1,comp1531
TRIOXSALEN,0,train,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,comp1532
FLUNIXIN MEGLUMINE,0,train,CNCC(O)C(O)C(O)C(O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,comp1533
PROBENECID,0,test,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,comp1534
3-HYDROXYFLAVONE,0,train,O=c1c(O)c(-c2ccccc2)oc2ccccc12,comp1535
PHTHALYLSULFATHIAZOLE,0,train,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,comp1536
VERAPAMIL HYDROCHLORIDE,0,test,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,comp1537
"3,7-DIMETHOXYFLAVONE",0,train,COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1,comp1538
CARISOPRODOL,0,validation,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,comp1539
BUFLOMEDIL HYDROCHLORIDE,0,train,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,comp1540
LEVOSULPIRIDE,0,train,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,comp1541
CLIMBAZOLE,0,train,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,comp1542
CYANOCOBALAMIN,0,test,CC1=C2N=C(C=C3N=C(C(C)=C4N=C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)(O)OC4C(CO)OC(n5c[n+]([Co]C#N)c6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,comp1543
FERROUS FUMARATE,0,validation,O=C([O-])C=CC(=O)[O-].[Fe+2],comp1544
OXIDOPAMINE HYDROCHLORIDE,0,train,Cl.NCCc1cc(O)c(O)cc1O,comp1545
PIPENZOLATE BROMIDE,0,validation,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],comp1546
TYRAMINE,0,train,NCCc1ccc(O)cc1,comp1547
p-ANISIC ACID,0,train,COc1ccc(C(=O)O)cc1,comp1548
BERGENIN,0,train,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,comp1549
SEDANOIC ACID,0,validation,CCCCC(=O)C1CCCC=C1C(=O)O,comp1550
CLOFIBRATE,0,validation,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,comp1551
"EPIAFZELECHIN (2R,3R)(-)",0,train,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,comp1552
ADENINE,0,train,Nc1ncnc2[nH]cnc12,comp1553
CHLORMADINONE ACETATE,0,test,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,comp1554
CYSTEAMINE HYDROCHLORIDE,0,validation,Cl.NCCS,comp1555
SPICULISPORIC ACID,0,train,CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1,comp1556
XANTHOXYLIN,0,validation,COc1cc(O)c(C(C)=O)c(OC)c1,comp1557
LYNESTRENOL,0,train,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,comp1558
HYDROLYSIS PRODUCT OF BUSSEIN,0,train,CC(C)C(O)=C1C(=O)OC(c2ccoc2)C2(C)C(O)C(O)C34OC5(C)OC3(C12)C(O)C1(O)C(O)C2(C)CC1(O5)C4(C)C2CC(=O)O,comp1559
ETEBENECID,0,train,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,comp1560
4-METHYLIMIDAZOLE,0,train,Cc1c[nH]cn1,comp1561
CYCLOPAMINE,0,train,CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,comp1562
GYROMITRIN,0,train,CC=NN(C)C=O,comp1563
TODRALAZINE HYDROCHLORIDE,0,test,CCOC(=O)NNc1nncc2ccccc12.Cl,comp1564
CRESOL,0,train,Cc1ccc(O)cc1,comp1565
APOMORPHINE HYDROCHLORIDE,0,train,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.Cl,comp1566
TRANDOLAPRIL,0,train,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,comp1567
DOXAZOSIN MESYLATE,0,test,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,comp1568
"DEOXYSAPPANONE B 7,3'-DIMETHYL ETHER",0,train,COc1ccc2c(c1)OCC(Cc1ccc(O)c(OC)c1)C2=O,comp1569
GANCICLOVIR HYDRATE,0,train,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1.O,comp1570
MYRICETIN,0,train,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,comp1571
SPHONDIN,0,train,COc1cc2ccc(=O)oc2c2ccoc12,comp1572
CAPTOPRIL,0,train,CC(CS)C(=O)N1CCCC1C(=O)O,comp1573
TROXERUTIN,0,train,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,comp1574
PHENSUCCIMIDE,0,train,CN1C(=O)CC(c2ccccc2)C1=O,comp1575
CRYOFLURANE,0,train,FC(F)(Cl)C(F)(F)Cl,comp1576
SULFATHIAZOLE,0,train,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,comp1577
MALATHION,0,validation,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,comp1578
BUTYL PARABEN,0,train,CCCCOC(=O)c1ccc(O)cc1,comp1579
METHYLPREDNISOLONE SODIUM SUCCINATE,0,train,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+],comp1580
ETHAMBUTOL HYDROCHLORIDE,0,train,CCC(CO)NCCNC(CC)CO.Cl.Cl,comp1581
IDEBENONE,0,train,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,comp1582
APIXABAN,0,test,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,comp1583
PROPYLTHIOURACIL,0,train,CCCc1cc(=O)[nH]c(=S)[nH]1,comp1584
TEBUCONAZOLE,0,train,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,comp1585
DIMETHYLSULFONE,0,train,CS(C)(=O)=O,comp1586
EPRODISATE DISODIUM,0,train,O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+],comp1587
LEVOCARNITINE PROPIONATE HYDROCHLORIDE,0,train,CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],comp1588
"2',2'-BISEPIGALLOCATECHIN DIGALLATE",0,train,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1,comp1589
"ABSCISIC ACID (cis,trans; +/-)",0,train,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,comp1590
RUTIN,0,train,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,comp1591
PEMIROLAST POTASSIUM,0,train,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],comp1592
PRASUGREL,0,test,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,comp1593
SAPPANONE A DIMETHYL ETHER,0,test,COc1ccc2c(c1)OCC(=Cc1ccc(OC)c(O)c1)C2=O,comp1594
ISOPROPAMIDE IODIDE,0,train,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],comp1595
ETODOLAC,0,train,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,comp1596
ARECOLINE HYDROBROMIDE,0,validation,Br.COC(=O)C1=CCCN(C)C1,comp1597
CHLORAMINE-T,0,train,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+],comp1598
PREDNISOLONE,0,train,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,comp1599
PHENYLBUTAZONE,0,train,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,comp1600
MEBENDAZOLE,0,train,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,comp1601
THREONINE (L),0,train,CC(O)C(N)C(=O)O,comp1602
