,comp_id,bioactivity,data_split,smiles
623143,CHEMBL361697,1,train,Clc1cc(Cl)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1
623266,CHEMBL361708,1,train,NC1=NC(=O)/C(=C2\\CCNC(=O)c3[nH]c(Br)cc32)N1
623359,CHEMBL361723,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccccc3)nn2n1
623943,CHEMBL361833,1,validation,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncc(Br)c3n2)CC1
624084,CHEMBL361894,1,train,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1
624180,CHEMBL362030,1,train,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1
624220,CHEMBL362086,1,train,FC(F)(F)c1cccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)c1
624428,CHEMBL362155,1,train,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1
626375,CHEMBL362588,1,train,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2
626815,CHEMBL362814,1,train,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1
627475,CHEMBL3629013,0,validation,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)c1
628139,CHEMBL363058,1,train,CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1
628211,CHEMBL363125,1,train,c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1
633544,CHEMBL364197,1,train,Cc1ccc2c(-c3ccnc(Nc4ccc(F)c(F)c4)n3)c(-c3ccccc3)nn2n1
636606,CHEMBL364370,1,train,Fc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1F
638869,CHEMBL364539,1,train,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1
639601,CHEMBL364587,1,train,CC(C)(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
640303,CHEMBL364646,1,train,Fc1ccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)cc1F
642081,CHEMBL3647950,1,validation,N#Cc1sc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3ccnc23)nc1N
642082,CHEMBL3647951,1,validation,N#Cc1ccc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)O)cc23)nc1
642083,CHEMBL3647952,1,validation,CN1CCN(CCNC(=O)c2cc3c(NCCNc4ccc(C#N)cn4)nc(-c4ccc(Cl)cc4Cl)cn3n2)CC1
642084,CHEMBL3647953,1,validation,Cc1nc(C)n2nc(-c3ccccc3)nc(NCCNc3ccc(C#N)cn3)c12
642085,CHEMBL3647954,1,train,CCOC(=O)c1cc2c(N3CCCC(Nc4nc(N)c(C(C)=O)s4)C3)nc(-c3ccc(Cl)cc3Cl)cn2n1
642086,CHEMBL3647955,1,train,N#Cc1sc(NC2CCCN(c3nc(-c4ccc(Cl)cc4Cl)cn4nc(C(=O)O)cc34)C2)nc1N
642087,CHEMBL3647956,1,validation,N#Cc1sc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)NCC(=O)O)cc23)nc1N
642088,CHEMBL3647957,1,validation,N#Cc1ccc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(CNC4CC4)cc23)nc1
643117,CHEMBL3648680,0,validation,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@H](F)CC1
647651,CHEMBL3651854,1,validation,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1
647936,CHEMBL3651966,1,validation,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
648418,CHEMBL365229,1,train,FC(F)(F)c1cc(Br)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1
648925,CHEMBL365248,1,train,COc1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3)cnn2n1
648993,CHEMBL365251,1,train,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)ccc1Cl
649472,CHEMBL365286,1,train,CCn1c(-c2nonc2N)nc2ccccc21
649600,CHEMBL365297,1,train,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1
656050,CHEMBL365840,0,train,FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1
661023,CHEMBL366259,1,train,Cc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1
662516,CHEMBL3663760,1,validation,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12
666055,CHEMBL366668,1,validation,CN(C)CCCn1nc(C2=C(c3cn(-c4ccccc4)c4ccccc34)C(=O)NC2=O)c2ccccc21
671320,CHEMBL3670690,1,validation,O=C(NCc1ccccc1)Nc1ccc2c(c1)OCO2
671769,CHEMBL367106,1,validation,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12
671774,CHEMBL367107,1,validation,O=C1NC(=O)C(c2nn(CCCN3CCCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12
672350,CHEMBL367150,1,train,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1
675804,CHEMBL3673984,1,train,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C)c21
686158,CHEMBL368193,1,validation,C=Cn1cc(C2=C(c3nn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21
686807,CHEMBL368248,1,train,O=C1NC(=O)C(c2cn3c4c(cccc24)CNCC3)=C1c1coc2ccccc12
688479,CHEMBL368416,1,validation,CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21
694788,CHEMBL368895,1,validation,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21
708205,CHEMBL3699443,1,train,COc1cc(C2=C(c3cn(CCCOC(=O)C(N)CC(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
708207,CHEMBL3699444,1,train,COc1cc(C2=C(c3cn(CCOC(=O)C(N)CC(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
708209,CHEMBL3699445,1,train,COc1cc(C2=C(c3cn(CCCNC(=O)C(N)CC(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
708211,CHEMBL3699446,1,train,COc1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
718337,CHEMBL3719193,1,train,C[C@@H]1CN(c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C
722785,CHEMBL37342,1,validation,O=C(Cc1ccc(CSc2nnc(-c3ccncc3)o2)cc1)NCCc1ccccc1F
722825,CHEMBL3734776,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCN4C[C@@H](C)O[C@@H](C)C4)CC3)c2c1
722872,CHEMBL3734853,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccnc4OC)cc23)CC1
722909,CHEMBL3734895,1,train,COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cc1
722914,CHEMBL3734911,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCC4CCCC(C)C4)CC3)c2c1
722923,CHEMBL3734924,1,train,COc1ncccc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1
722953,CHEMBL3734956,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCC(=O)O)CC3)c2c1
722968,CHEMBL3734973,1,validation,CCOC(=O)c1nc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cs1
722973,CHEMBL3734985,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(Cl)cc4Cl)CC3)c2c1
723010,CHEMBL3735061,1,train,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12
723017,CHEMBL3735079,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cnccc4OC)cc23)CC1
723027,CHEMBL3735095,1,train,CCOC(=O)CN1CCC(CNC(=O)c2n[nH]c3ccc(Br)cc23)CC1
723064,CHEMBL3735154,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccnc(C(=O)O)c4)CC3)c2c1
723073,CHEMBL3735176,1,train,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1
723100,CHEMBL3735215,1,train,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5cccc(F)c5F)cc34)CC2)o1
723105,CHEMBL3735220,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCN(C)C)CC3)c2c1
723119,CHEMBL3735246,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1
723149,CHEMBL3735291,1,train,COC(=O)c1ccoc1CN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1
723150,CHEMBL3735293,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCC(=O)O)CC3)c2c1
723189,CHEMBL3735347,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4noc(C(N)=O)n4)CC3)c2c1
723203,CHEMBL3735382,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(C)CC3)c2c1
723248,CHEMBL3735445,1,train,CCc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)O)CC3)c2c1
723262,CHEMBL3735459,1,train,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(Cl)c4Cl)cc23)CC1
723293,CHEMBL3735497,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1
723295,CHEMBL3735500,1,train,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)n1
723315,CHEMBL3735522,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cncc(OC)c4)cc23)CC1
723318,CHEMBL3735527,1,train,C/C=C/C(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1
723319,CHEMBL3735529,1,train,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)o1
723353,CHEMBL3735579,1,train,COC(=O)c1csc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)n1
723370,CHEMBL3735603,1,train,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccccc4)CC3)c2c1
723373,CHEMBL3735613,1,train,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1
723378,CHEMBL3735621,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)[O-])nc4)CC3)c2c1.[Na+]
723380,CHEMBL3735627,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)nc4)cc23)CC1
723383,CHEMBL3735637,1,train,CCC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1
723426,CHEMBL3735681,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCNS(C)(=O)=O)CC3)c2c1
723453,CHEMBL3735730,1,train,O=C([O-])c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1.[Na+]
723471,CHEMBL3735755,1,validation,Cc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)Nc4ccccc4)CC3)c2c1
723507,CHEMBL3735772,1,train,CC#CC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1
723508,CHEMBL3735779,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4nc(C(=O)O)cs4)CC3)c2c1
723518,CHEMBL3735796,1,train,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12
723540,CHEMBL3735835,1,train,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1
723541,CHEMBL3735837,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(O)cc4)CC3)c2c1
723555,CHEMBL3735856,1,train,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5ccccc5F)cc34)CC2)o1
723563,CHEMBL3735863,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccncc4)CC3)c2c1
723571,CHEMBL3735882,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCN4C[C@@H](C)O[C@@H](C)C4)CC3)c2c1
723576,CHEMBL3735890,1,validation,COc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\\c1n[nH]c3ncccc13)C2=O
723619,CHEMBL3735962,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccccc4)CC3)c2c1
723622,CHEMBL3735967,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccnc4)cc23)CC1
723641,CHEMBL3735984,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c2c1
723672,CHEMBL3736035,1,train,COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cn1
723716,CHEMBL3736086,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4nc(C(=O)O)co4)CC3)c2c1
723732,CHEMBL3736122,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)cc4)cc23)CC1
723768,CHEMBL3736164,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1
723771,CHEMBL3736167,1,train,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1
723800,CHEMBL3736196,1,train,COc1ccc(CCN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cc1
723816,CHEMBL3736215,1,train,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3ccccc3F)cc12
723817,CHEMBL3736216,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccc(O)cc4)CC3)c2c1
723824,CHEMBL3736223,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(C)nc4)cc23)CC1
723934,CHEMBL3736396,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4C)cc23)CC1
723935,CHEMBL3736399,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1
723937,CHEMBL3736404,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)O)CC3)c2c1
723952,CHEMBL3736418,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCNC(=O)c4ccccc4)CC3)c2c1
723978,CHEMBL3736449,1,train,Cc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CCc5ccccc5)CC4)c3c2)cn1
723983,CHEMBL3736455,1,train,COc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CC(=O)O)CC4)c3c2)c1
723985,CHEMBL3736458,1,train,CCCC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1
723992,CHEMBL3736462,1,validation,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(OCc5ccccc5)cc4)CC3)c2c1
724001,CHEMBL3736476,1,train,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1
724050,CHEMBL3736599,1,train,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)nc4)CC3)c2c1
724051,CHEMBL3736600,1,train,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1
726370,CHEMBL3745772,0,validation,O=C(CBr)c1ccc(C2C(=O)c3ccccc3C2=O)cc1
727117,CHEMBL3746962,0,train,O=S=C(CCl)c1ccc(Cl)cc1
727560,CHEMBL3747661,1,validation,COc1ccc(CNC(=O)Nc2nc(C)c(C(C)=O)s2)cc1
732397,CHEMBL3763318,1,train,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(C)cc2)ccc1O
732740,CHEMBL3763728,1,train,O=C(/C=C(O)/C=C/c1ccc(OCc2ccccc2)cc1)/C=C/c1ccc(OCc2ccccc2)cc1
732805,CHEMBL3763815,1,train,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1
732923,CHEMBL3763944,1,train,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)ccc1O
733472,CHEMBL3764532,1,train,O=C(/C=C(O)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1
733915,CHEMBL3765050,1,train,O=C(/C=C(O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1
733931,CHEMBL3765061,1,train,O=C(/C=C(O)/C=C/c1ccc(OCc2ccccc2)cc1)/C=C/c1ccc(O)cc1
734021,CHEMBL3765195,1,train,O=C(/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)CC(=O)/C=C/c1ccc(OCc2ccc(F)cc2F)cc1
734027,CHEMBL37652,0,train,Ic1ccc(CSc2nnc(-c3ccncc3)o2)cc1
734106,CHEMBL3765319,1,train,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)CC(=O)/C=C/c1ccc(OCc2ccccc2)cc1
734381,CHEMBL3765711,1,train,O=C(/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1)CC(=O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)cc1
734651,CHEMBL37689,1,train,COC(=O)c1cccc(CSc2nnc(-c3ccncc3)o2)c1
735675,CHEMBL377061,0,validation,COc1ccc(CNc2nc(-c3ccc(C=O)cc3)nc3c2ncn3C(C)C)cc1
739892,CHEMBL37811,1,train,Fc1cccc(CSc2nnc(-c3ccncc3)o2)c1
740588,CHEMBL37826,0,validation,Cc1nc(-c2cccc(CSc3nnc(-c4ccncc4)o3)c2)no1
742231,CHEMBL3787112,1,validation,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1
742917,CHEMBL379029,0,train,COCCNc1nc(-c2ccc(C=O)cc2)nc2c1ncn2C(C)C
744390,CHEMBL379618,0,train,COCCNc1nc(-c2ccc(C(C)=O)s2)nc2c1ncn2C(C)C
745165,CHEMBL379811,0,train,COCCNc1nc(-c2ccc(NC(=O)OC)cc2)nc2c1ncn2C(C)C
747245,CHEMBL380331,1,train,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1
749623,CHEMBL380946,1,validation,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1
754900,CHEMBL382607,0,validation,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncnc3n2)CC1
755161,CHEMBL3827219,1,train,Cc1ccccc1CC(=O)NNC(=O)Cn1c(C)nc2ccccc21
755173,CHEMBL3827240,1,train,CCOc1ccc(Nc2nnc(Cn3c(C)nc4ccccc43)s2)cc1
755368,CHEMBL3827511,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2Cl)s1
755516,CHEMBL3827702,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc(Cl)cc2)s1
755525,CHEMBL3827724,1,validation,COc1ccc(C(=O)CCC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1
755527,CHEMBL3827726,1,validation,Cc1nc2ccccc2n1CC(=O)NNC(=O)c1c[nH]c2ccccc12
755528,CHEMBL3827727,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc([N+](=O)[O-])cc2)s1
755623,CHEMBL3827844,1,train,COc1ccc(Nc2nnc(Cn3c(C)nc4ccccc43)s2)cc1
755667,CHEMBL3827895,1,validation,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1cccc2ccccc12
755671,CHEMBL3827901,1,train,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1ccc(Cl)cc1
755744,CHEMBL3828006,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc(F)cc2)s1
755824,CHEMBL3828098,1,validation,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1cc2ccccc2[nH]1
755832,CHEMBL3828114,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2Br)s1
755842,CHEMBL3828131,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2F)s1
755854,CHEMBL3828150,1,train,COc1ccccc1Nc1nnc(Cn2c(C)nc3ccccc32)s1
755922,CHEMBL3828240,1,validation,Cc1nc2ccccc2n1CC(=O)NNC(=O)CCC(=O)c1ccc(Oc2ccccc2)cc1
755979,CHEMBL3828321,1,validation,Cc1nc2ccccc2n1CC(=O)NNC(=O)C(=O)c1c[nH]c2ccccc12
755994,CHEMBL3828350,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccc(Br)cc2)s1
755995,CHEMBL3828352,1,validation,Cc1nc2ccccc2n1Cc1nnc(NC2CCCCC2)s1
756021,CHEMBL3828397,1,validation,CCCCNc1nnc(Cn2c(C)nc3ccccc32)s1
756029,CHEMBL3828407,1,train,Cc1nc2ccccc2n1Cc1nnc(Nc2ccccc2)s1
756093,CHEMBL3828491,1,train,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1ccc([N+](=O)[O-])cc1
756160,CHEMBL3828571,1,train,COc1ccc(CC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1
756197,CHEMBL3828609,1,train,Cc1nc2ccccc2n1CC(=O)NNC(=O)Cc1ccccc1
756203,CHEMBL3828624,1,validation,Cc1nc2ccccc2n1CC(=O)NNC(=O)c1ccc[nH]1
756480,CHEMBL383104,1,validation,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1
764527,CHEMBL3890986,1,train,Nc1ncc(-c2ncccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1
764695,CHEMBL3891139,1,validation,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCN1CCOCC1
764721,CHEMBL3891166,1,train,COc1ccnc(-c2cnc(N)c(C(=O)Nc3ncccc3N3CCC(C)(N)CC3)n2)c1F
765605,CHEMBL3892099,1,train,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3nc(N4CCOCC4)cc4ccccc34)cnc2N)CC1
769129,CHEMBL3895998,1,train,Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCC(N)CC1
772235,CHEMBL3899197,1,train,COc1ccnc(-c2cnc(N)c(C(=O)Nc3ncccc3N3CCC(C)(N)CC3)n2)c1C(F)(F)F
773983,CHEMBL3901073,1,train,Nc1ncc(-c2ncccc2OC(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)(CO)CC1
774641,CHEMBL3901767,1,train,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)N[C@@H](CO)Cc1ccccc1
781779,CHEMBL3909173,0,validation,O=C(CNC(=O)c1ccc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12
781968,CHEMBL3909349,1,validation,Nc1ncc(-c2ncnc3c2CCCC3)nc1C(=O)Nc1ncccc1N1CCC(N)CC1
783677,CHEMBL3911190,1,validation,O=C(CNC(=O)c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12
784202,CHEMBL3911800,1,validation,O=C1NC(=O)/C(=C/c2ccncc2)S1
784986,CHEMBL3912650,0,validation,O=C(CNC(=O)c1cnc2[nH]c(-c3ccccc3)cc2c1)NCCc1c[nH]c2ccccc12
786514,CHEMBL3914252,1,validation,Nc1ncc(-c2csc(N3CCOCC3)n2)nc1C(=O)Nc1ncccc1N1CCC(N)CC1
787682,CHEMBL3915489,1,train,Nc1ncc(-c2ncccc2OC(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1
791604,CHEMBL3919553,1,validation,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1cccnc1
791667,CHEMBL3919644,1,train,COc1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
793604,CHEMBL392167,1,validation,CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2
794389,CHEMBL3922494,1,train,COc1ccc(/C=C2\\S/C(=N\\Cc3ccccc3)NC2=O)cc1OC
797173,CHEMBL3925481,1,validation,COc1cc(C2=C(c3cn(CCN4CCOCC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
798219,CHEMBL3926696,1,train,N=C1NC(=O)/C(=C/c2ccc(O)c(C(=O)O)c2)S1
799541,CHEMBL3928145,1,validation,Nc1ncc(-c2nc(N3CCOCC3)ccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1C[C@H]2CC[C@@H](C1)[C@@H]2N
801013,CHEMBL3929715,1,validation,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccncc1
802946,CHEMBL3931871,1,train,O=C(NCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1n[nH]c2ccccc12
804580,CHEMBL3933598,1,train,COc1ccnc(-c2cnc(N)c(C(=O)Nc3ncccc3N3CCC(C)(N)CC3)n2)c1C#N
804771,CHEMBL3933780,1,train,C[C@@H](NC(=O)/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)[C@@H](O)c1ccccc1
806144,CHEMBL393525,1,validation,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12
806570,CHEMBL39357,0,validation,O=C(O)Cc1ccc(CSc2nnc(-c3ccccn3)s2)cc1
809391,CHEMBL3938724,1,train,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccn1
809737,CHEMBL3939142,0,validation,O=C(CNC(=O)c1cnc2[nH]ccc2c1)NCCc1c[nH]c2ccccc12
810974,CHEMBL3940448,1,train,O=C1N/C(=N/Cc2ccccc2)S/C1=C\\c1ccc(Cl)c([N+](=O)[O-])c1
812913,CHEMBL3942619,1,train,COc1ccc(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC(N)CC3)n2)cc1
